archetype,scenario,seed,year,techs,researchActive,scholars,allTechDone
merchant,pangaea,7,62,7,philosophy,0,0
merchant,pangaea,7,63,7,philosophy,0,0
merchant,pangaea,7,64,7,philosophy,0,0
merchant,pangaea,7,65,7,philosophy,0,0
merchant,pangaea,7,66,8,guilds,0,0
merchant,pangaea,7,67,8,guilds,0,0
merchant,pangaea,7,68,8,guilds,0,0
merchant,pangaea,7,69,8,guilds,0,0
merchant,pangaea,7,70,8,guilds,0,0
merchant,pangaea,7,71,8,guilds,0,0
merchant,pangaea,7,72,8,guilds,0,0
merchant,pangaea,7,73,8,guilds,0,0
merchant,pangaea,7,74,8,guilds,0,0
merchant,pangaea,7,75,8,guilds,0,0
merchant,pangaea,7,76,8,guilds,0,0
merchant,pangaea,7,77,8,guilds,0,0
merchant,pangaea,7,78,9,,0,0
merchant,pangaea,7,79,9,,0,0
merchant,pangaea,7,80,9,,0,0
merchant,pangaea,7,81,9,,0,0
merchant,pangaea,7,82,9,,0,0
merchant,pangaea,7,83,9,,0,0
merchant,pangaea,7,84,9,,0,0
merchant,pangaea,7,85,9,,0,0
merchant,pangaea,7,86,9,,0,0
merchant,pangaea,7,87,9,,0,0
merchant,pangaea,7,88,9,,0,0
merchant,pangaea,7,89,9,,0,0
merchant,pangaea,7,90,9,,0,0
merchant,pangaea,7,91,9,,0,0
merchant,pangaea,7,92,9,,0,0
merchant,pangaea,7,93,9,,0,0
merchant,pangaea,7,94,9,,0,0
merchant,pangaea,7,95,9,,0,0
merchant,pangaea,7,96,9,,0,0
merchant,pangaea,7,97,9,,0,0
merchant,pangaea,7,98,9,,0,0
merchant,pangaea,7,99,9,,0,0
merchant,pangaea,7,100,9,,0,0
merchant,pangaea,19,1,2,currency,0,0
merchant,pangaea,19,2,2,currency,0,0
merchant,pangaea,19,3,2,currency,0,0
merchant,pangaea,19,4,2,currency,0,0
merchant,pangaea,19,5,2,currency,0,0
merchant,pangaea,19,6,3,,0,0
merchant,pangaea,19,7,3,masonry,0,0
merchant,pangaea,19,8,3,masonry,0,0
merchant,pangaea,19,9,3,masonry,0,0
merchant,pangaea,19,10,3,masonry,0,0
merchant,pangaea,19,11,3,masonry,0,0
merchant,pangaea,19,12,3,masonry,0,0
merchant,pangaea,19,13,3,masonry,0,0
merchant,pangaea,19,14,4,,0,0
merchant,pangaea,19,15,4,irrigation,0,0
merchant,pangaea,19,16,4,irrigation,0,0
merchant,pangaea,19,17,4,irrigation,0,0
merchant,pangaea,19,18,4,irrigation,0,0
merchant,pangaea,19,19,4,irrigation,0,0
merchant,pangaea,19,20,4,irrigation,0,0
merchant,pangaea,19,21,4,irrigation,0,0
merchant,pangaea,19,22,5,banking,0,0
merchant,pangaea,19,23,5,banking,0,0
merchant,pangaea,19,24,5,banking,0,0
merchant,pangaea,19,25,5,banking,0,0
merchant,pangaea,19,26,5,banking,0,0
merchant,pangaea,19,27,5,banking,0,0
merchant,pangaea,19,28,5,banking,0,0
merchant,pangaea,19,29,5,banking,0,0
merchant,pangaea,19,30,5,banking,0,0
merchant,pangaea,19,31,5,banking,0,0
merchant,pangaea,19,32,5,banking,0,0
merchant,pangaea,19,33,5,banking,0,0
merchant,pangaea,19,34,5,banking,0,0
merchant,pangaea,19,35,5,banking,0,0
merchant,pangaea,19,36,5,banking,0,0
merchant,pangaea,19,37,6,accounting,0,0
merchant,pangaea,19,38,6,accounting,0,0
merchant,pangaea,19,39,6,accounting,0,0
merchant,pangaea,19,40,6,accounting,0,0
merchant,pangaea,19,41,6,accounting,0,0
merchant,pangaea,19,42,6,accounting,0,0
merchant,pangaea,19,43,6,accounting,0,0
merchant,pangaea,19,44,6,accounting,0,0
merchant,pangaea,19,45,6,accounting,0,0
merchant,pangaea,19,46,6,accounting,0,0
merchant,pangaea,19,47,6,accounting,0,0
merchant,pangaea,19,48,6,accounting,0,0
merchant,pangaea,19,49,6,accounting,0,0
merchant,pangaea,19,50,6,accounting,0,0
merchant,pangaea,19,51,6,accounting,0,0
merchant,pangaea,19,52,6,accounting,0,0
merchant,pangaea,19,53,6,accounting,0,0
merchant,pangaea,19,54,6,accounting,0,0
merchant,pangaea,19,55,7,philosophy,0,0
merchant,pangaea,19,56,7,philosophy,0,0
merchant,pangaea,19,57,7,philosophy,0,0
merchant,pangaea,19,58,7,philosophy,0,0
merchant,pangaea,19,59,7,philosophy,0,0
merchant,pangaea,19,60,7,philosophy,0,0
merchant,pangaea,19,61,7,philosophy,0,0
merchant,pangaea,19,62,7,philosophy,0,0
merchant,pangaea,19,63,7,philosophy,0,0
merchant,pangaea,19,64,7,philosophy,0,0
merchant,pangaea,19,65,7,philosophy,0,0
merchant,pangaea,19,66,8,guilds,0,0
merchant,pangaea,19,67,8,guilds,0,0
merchant,pangaea,19,68,8,guilds,0,0
merchant,pangaea,19,69,8,guilds,0,0
merchant,pangaea,19,70,8,guilds,0,0
merchant,pangaea,19,71,8,guilds,0,0
merchant,pangaea,19,72,8,guilds,0,0
merchant,pangaea,19,73,8,guilds,0,0
merchant,pangaea,19,74,8,guilds,0,0
merchant,pangaea,19,75,8,guilds,0,0
merchant,pangaea,19,76,8,guilds,0,0
merchant,pangaea,19,77,8,guilds,0,0
merchant,pangaea,19,78,9,,0,0
merchant,pangaea,19,79,9,,0,0
merchant,pangaea,19,80,9,,0,0
merchant,pangaea,19,81,9,,0,0
merchant,pangaea,19,82,9,,0,0
merchant,pangaea,19,83,9,,0,0
merchant,pangaea,19,84,9,,0,0
merchant,pangaea,19,85,9,,0,0
merchant,pangaea,19,86,9,,0,0
merchant,pangaea,19,87,9,,0,0
merchant,pangaea,19,88,9,,0,0
merchant,pangaea,19,89,9,,0,0
merchant,pangaea,19,90,9,,0,0
merchant,pangaea,19,91,9,,0,0
merchant,pangaea,19,92,9,,0,0
merchant,pangaea,19,93,9,,0,0
merchant,pangaea,19,94,9,,0,0
merchant,pangaea,19,95,9,,0,0
merchant,pangaea,19,96,9,,0,0
merchant,pangaea,19,97,9,,0,0
merchant,pangaea,19,98,9,,0,0
merchant,pangaea,19,99,9,,0,0
merchant,pangaea,19,100,9,,0,0
merchant,pangaea,42,1,2,currency,0,0
merchant,pangaea,42,2,2,currency,0,0
merchant,pangaea,42,3,2,currency,0,0
merchant,pangaea,42,4,2,currency,0,0
merchant,pangaea,42,5,2,currency,0,0
merchant,pangaea,42,6,3,,0,0
merchant,pangaea,42,7,3,masonry,0,0
merchant,pangaea,42,8,3,masonry,0,0
merchant,pangaea,42,9,3,masonry,0,0
merchant,pangaea,42,10,3,masonry,0,0
merchant,pangaea,42,11,3,masonry,0,0
merchant,pangaea,42,12,3,masonry,0,0
merchant,pangaea,42,13,3,masonry,0,0
merchant,pangaea,42,14,4,,0,0
merchant,pangaea,42,15,4,irrigation,0,0
merchant,pangaea,42,16,4,irrigation,0,0
merchant,pangaea,42,17,4,irrigation,0,0
merchant,pangaea,42,18,4,irrigation,0,0
merchant,pangaea,42,19,4,irrigation,0,0
merchant,pangaea,42,20,5,banking,0,0
merchant,pangaea,42,21,5,banking,0,0
merchant,pangaea,42,22,5,banking,0,0
merchant,pangaea,42,23,5,banking,0,0
merchant,pangaea,42,24,5,banking,0,0
merchant,pangaea,42,25,5,banking,0,0
merchant,pangaea,42,26,5,banking,0,0
merchant,pangaea,42,27,5,banking,0,0
merchant,pangaea,42,28,5,banking,0,0
merchant,pangaea,42,29,5,banking,0,0
merchant,pangaea,42,30,5,banking,0,0
merchant,pangaea,42,31,5,banking,0,0
merchant,pangaea,42,32,5,banking,0,0
merchant,pangaea,42,33,5,banking,0,0
merchant,pangaea,42,34,6,accounting,0,0
merchant,pangaea,42,35,6,accounting,0,0
merchant,pangaea,42,36,6,accounting,0,0
merchant,pangaea,42,37,6,accounting,0,0
nomad,pangaea,7,1,2,horsemanship,0,0
nomad,pangaea,7,2,2,horsemanship,0,0
nomad,pangaea,7,3,2,horsemanship,0,0
nomad,pangaea,7,4,2,horsemanship,0,0
nomad,pangaea,7,5,2,horsemanship,0,0
nomad,pangaea,7,6,3,,0,0
nomad,pangaea,7,7,3,composite,0,0
nomad,pangaea,7,8,3,composite,0,0
nomad,pangaea,7,9,3,composite,0,0
nomad,pangaea,7,10,3,composite,0,0
nomad,pangaea,7,11,3,composite,0,0
nomad,pangaea,7,12,3,composite,0,0
nomad,pangaea,7,13,3,composite,0,0
nomad,pangaea,7,14,3,composite,0,0
nomad,pangaea,7,15,3,composite,0,0
nomad,pangaea,7,16,3,composite,0,0
nomad,pangaea,7,17,3,composite,0,0
nomad,pangaea,7,18,3,composite,0,0
nomad,pangaea,7,19,4,,0,0
nomad,pangaea,7,20,4,,0,0
nomad,pangaea,7,21,4,,0,0
nomad,pangaea,7,22,4,,0,0
nomad,pangaea,7,23,4,,0,0
nomad,pangaea,7,24,4,,0,0
nomad,pangaea,7,25,4,,0,0
nomad,pangaea,7,26,4,,0,0
nomad,pangaea,7,27,4,,0,0
nomad,pangaea,7,28,4,,0,0
nomad,pangaea,7,29,4,,0,0
nomad,pangaea,7,30,4,,0,0
nomad,pangaea,7,31,4,,0,0
nomad,pangaea,7,32,4,,0,0
nomad,pangaea,19,1,2,horsemanship,0,0
nomad,pangaea,19,2,2,horsemanship,0,0
nomad,pangaea,19,3,2,horsemanship,0,0
nomad,pangaea,19,4,2,horsemanship,0,0
nomad,pangaea,19,5,2,horsemanship,0,0
nomad,pangaea,19,6,3,,0,0
nomad,pangaea,19,7,3,composite,0,0
nomad,pangaea,19,8,3,composite,0,0
nomad,pangaea,19,9,3,composite,0,0
nomad,pangaea,19,10,3,composite,0,0
nomad,pangaea,19,11,3,composite,0,0
nomad,pangaea,19,12,3,composite,0,0
nomad,pangaea,19,13,3,composite,0,0
nomad,pangaea,19,14,3,composite,0,0
nomad,pangaea,19,15,3,composite,0,0
nomad,pangaea,19,16,3,composite,0,0
nomad,pangaea,19,17,3,composite,0,0
nomad,pangaea,19,18,3,composite,0,0
nomad,pangaea,19,19,4,,0,0
nomad,pangaea,19,20,4,,0,0
nomad,pangaea,19,21,4,,0,0
nomad,pangaea,19,22,4,,0,0
nomad,pangaea,19,23,4,,0,0
nomad,pangaea,42,1,2,horsemanship,0,0
nomad,pangaea,42,2,2,horsemanship,0,0
nomad,pangaea,42,3,2,horsemanship,0,0
nomad,pangaea,42,4,2,horsemanship,0,0
nomad,pangaea,42,5,2,horsemanship,0,0
nomad,pangaea,42,6,3,,0,0
nomad,pangaea,42,7,3,composite,0,0
nomad,pangaea,42,8,3,composite,0,0
nomad,pangaea,42,9,3,composite,0,0
nomad,pangaea,42,10,3,composite,0,0
nomad,pangaea,42,11,3,composite,0,0
nomad,pangaea,42,12,3,composite,0,0
nomad,pangaea,42,13,3,composite,0,0
nomad,pangaea,42,14,3,composite,0,0
nomad,pangaea,42,15,3,composite,0,0
nomad,pangaea,42,16,3,composite,0,0
nomad,pangaea,42,17,4,,0,0
nomad,pangaea,42,18,4,,0,0
nomad,pangaea,42,19,4,,0,0
nomad,pangaea,42,20,4,,0,0
nomad,pangaea,42,21,4,,0,0
nomad,pangaea,42,22,4,,0,0
nomad,pangaea,42,23,4,,0,0
nomad,pangaea,42,24,4,,0,0
nomad,pangaea,42,25,4,,0,0
nomad,pangaea,42,26,4,,0,0
nomad,pangaea,42,27,4,,0,0
nomad,pangaea,42,28,4,,0,0
nomad,pangaea,42,29,4,,0,0
nomad,pangaea,42,30,4,,0,0
nomad,pangaea,42,31,4,,0,0
nomad,pangaea,42,32,4,,0,0
builder,pangaea,7,1,2,masonry,0,0
builder,pangaea,7,2,2,masonry,0,0
builder,pangaea,7,3,2,masonry,0,0
builder,pangaea,7,4,2,masonry,0,0
builder,pangaea,7,5,2,masonry,0,0
builder,pangaea,7,6,2,masonry,0,0
builder,pangaea,7,7,2,masonry,0,0
builder,pangaea,7,8,3,,0,0
builder,pangaea,7,9,3,engineering,0,0
builder,pangaea,7,10,3,engineering,0,0
builder,pangaea,7,11,3,engineering,0,0
builder,pangaea,7,12,3,engineering,0,0
builder,pangaea,7,13,3,engineering,0,0
builder,pangaea,7,14,3,engineering,0,0
builder,pangaea,7,15,3,engineering,0,0
builder,pangaea,7,16,3,engineering,0,0
builder,pangaea,7,17,3,engineering,0,0
builder,pangaea,7,18,3,engineering,0,0
builder,pangaea,7,19,3,engineering,0,0
builder,pangaea,7,20,3,engineering,0,0
builder,pangaea,7,21,4,irrigation,0,0
builder,pangaea,7,22,4,irrigation,0,0
builder,pangaea,7,23,4,irrigation,0,0
builder,pangaea,7,24,4,irrigation,0,0
builder,pangaea,7,25,4,irrigation,0,0
builder,pangaea,7,26,4,irrigation,0,0
builder,pangaea,7,27,4,irrigation,0,0
builder,pangaea,7,28,5,,0,0
builder,pangaea,7,29,5,,0,0
builder,pangaea,7,30,5,,0,0
builder,pangaea,7,31,5,,0,0
builder,pangaea,7,32,5,,0,0
builder,pangaea,7,33,5,,0,0
builder,pangaea,7,34,5,,0,0
builder,pangaea,7,35,5,,0,0
builder,pangaea,7,36,5,,0,0
builder,pangaea,7,37,5,,0,0
builder,pangaea,7,38,5,,0,0
builder,pangaea,7,39,5,,0,0
builder,pangaea,7,40,5,,0,0
builder,pangaea,7,41,5,,0,0
builder,pangaea,7,42,5,,0,0
builder,pangaea,7,43,5,,0,0
builder,pangaea,7,44,5,,0,0
builder,pangaea,7,45,5,,0,0
builder,pangaea,7,46,5,,0,0
builder,pangaea,7,47,5,,0,0
builder,pangaea,7,48,5,,0,0
builder,pangaea,7,49,5,,0,0
builder,pangaea,7,50,5,,0,0
builder,pangaea,7,51,5,,0,0
builder,pangaea,7,52,5,,0,0
builder,pangaea,7,53,5,,0,0
builder,pangaea,7,54,5,,0,0
builder,pangaea,7,55,5,,0,0
builder,pangaea,7,56,5,,0,0
builder,pangaea,7,57,5,,0,0
builder,pangaea,7,58,5,,0,0
builder,pangaea,7,59,5,,0,0
builder,pangaea,7,60,5,,0,0
builder,pangaea,7,61,5,,0,0
builder,pangaea,7,62,5,,0,0
builder,pangaea,7,63,5,,0,0
builder,pangaea,7,64,5,,0,0
builder,pangaea,7,65,5,,0,0
builder,pangaea,7,66,5,,0,0
builder,pangaea,7,67,5,,0,0
builder,pangaea,7,68,5,,0,0
builder,pangaea,7,69,5,,0,0
builder,pangaea,7,70,5,,0,0
builder,pangaea,7,71,5,,0,0
builder,pangaea,7,72,5,,0,0
builder,pangaea,7,73,5,,0,0
builder,pangaea,7,74,5,,0,0
builder,pangaea,7,75,5,,0,0
builder,pangaea,7,76,5,,0,0
builder,pangaea,7,77,5,,0,0
builder,pangaea,7,78,5,,0,0
builder,pangaea,7,79,5,,0,0
builder,pangaea,7,80,5,,0,0
builder,pangaea,7,81,5,,0,0
builder,pangaea,7,82,5,,0,0
builder,pangaea,7,83,5,,0,0
builder,pangaea,7,84,5,,0,0
builder,pangaea,7,85,5,,0,0
builder,pangaea,7,86,5,,0,0
builder,pangaea,7,87,5,,0,0
builder,pangaea,7,88,5,,0,0
builder,pangaea,7,89,5,,0,0
builder,pangaea,7,90,5,,0,0
builder,pangaea,7,91,5,,0,0
builder,pangaea,7,92,5,,0,0
builder,pangaea,7,93,5,,0,0
builder,pangaea,7,94,5,,0,0
builder,pangaea,7,95,5,,0,0
builder,pangaea,7,96,5,,0,0
builder,pangaea,7,97,5,,0,0
builder,pangaea,7,98,5,,0,0
builder,pangaea,7,99,5,,0,0
builder,pangaea,7,100,5,,0,0
builder,pangaea,19,1,2,masonry,0,0
builder,pangaea,19,2,2,masonry,0,0
builder,pangaea,19,3,2,masonry,0,0
builder,pangaea,19,4,2,masonry,0,0
builder,pangaea,19,5,2,masonry,0,0
builder,pangaea,19,6,2,masonry,0,0
builder,pangaea,19,7,2,masonry,0,0
builder,pangaea,19,8,3,,0,0
builder,pangaea,19,9,3,engineering,0,0
builder,pangaea,19,10,3,engineering,0,0
builder,pangaea,19,11,3,engineering,0,0
builder,pangaea,19,12,3,engineering,0,0
builder,pangaea,19,13,3,engineering,0,0
builder,pangaea,19,14,3,engineering,0,0
builder,pangaea,19,15,3,engineering,0,0
builder,pangaea,19,16,3,engineering,0,0
builder,pangaea,19,17,3,engineering,0,0
builder,pangaea,19,18,3,engineering,0,0
builder,pangaea,19,19,3,engineering,0,0
builder,pangaea,19,20,4,irrigation,0,0
builder,pangaea,19,21,4,irrigation,0,0
builder,pangaea,19,22,4,irrigation,0,0
builder,pangaea,19,23,4,irrigation,0,0
builder,pangaea,19,24,5,,0,0
builder,pangaea,19,25,5,,0,0
builder,pangaea,19,26,5,,0,0
builder,pangaea,19,27,5,,0,0
builder,pangaea,19,28,5,,0,0
builder,pangaea,19,29,5,,0,0
builder,pangaea,19,30,5,,0,0
builder,pangaea,19,31,5,,0,0
builder,pangaea,19,32,5,,0,0
builder,pangaea,19,33,5,,0,0
builder,pangaea,19,34,5,,0,0
builder,pangaea,19,35,5,,0,0
builder,pangaea,19,36,5,,0,0
builder,pangaea,19,37,5,,0,0
builder,pangaea,19,38,5,,0,0
builder,pangaea,19,39,5,,0,0
builder,pangaea,19,40,5,,0,0
builder,pangaea,19,41,5,,0,0
builder,pangaea,19,42,5,,0,0
builder,pangaea,19,43,5,,0,0
builder,pangaea,19,44,5,,0,0
builder,pangaea,19,45,5,,0,0
builder,pangaea,19,46,5,,0,0
builder,pangaea,19,47,5,,0,0
builder,pangaea,19,48,5,,0,0
builder,pangaea,19,49,5,,0,0
builder,pangaea,19,50,5,,0,0
builder,pangaea,19,51,5,,0,0
builder,pangaea,19,52,5,,0,0
builder,pangaea,19,53,5,,0,0
builder,pangaea,19,54,5,,0,0
builder,pangaea,19,55,5,,0,0
builder,pangaea,19,56,5,,0,0
builder,pangaea,19,57,5,,0,0
builder,pangaea,19,58,5,,0,0
builder,pangaea,19,59,5,,0,0
builder,pangaea,19,60,5,,0,0
builder,pangaea,19,61,5,,0,0
builder,pangaea,19,62,5,,0,0
builder,pangaea,19,63,5,,0,0
builder,pangaea,19,64,5,,0,0
builder,pangaea,19,65,5,,0,0
builder,pangaea,19,66,5,,0,0
builder,pangaea,19,67,5,,0,0
builder,pangaea,19,68,5,,0,0
builder,pangaea,19,69,5,,0,0
builder,pangaea,19,70,5,,0,0
builder,pangaea,19,71,5,,0,0
builder,pangaea,19,72,5,,0,0
builder,pangaea,19,73,5,,0,0
builder,pangaea,19,74,5,,0,0
builder,pangaea,19,75,5,,0,0
builder,pangaea,19,76,5,,0,0
builder,pangaea,19,77,5,,0,0
builder,pangaea,19,78,5,,0,0
builder,pangaea,19,79,5,,0,0
builder,pangaea,19,80,5,,0,0
builder,pangaea,19,81,5,,0,0
builder,pangaea,19,82,5,,0,0
builder,pangaea,19,83,5,,0,0
builder,pangaea,19,84,5,,0,0
builder,pangaea,19,85,5,,0,0
builder,pangaea,19,86,5,,0,0
builder,pangaea,19,87,5,,0,0
builder,pangaea,19,88,5,,0,0
builder,pangaea,19,89,5,,0,0
builder,pangaea,19,90,5,,0,0
builder,pangaea,19,91,5,,0,0
builder,pangaea,19,92,5,,0,0
builder,pangaea,19,93,5,,0,0
builder,pangaea,19,94,5,,0,0
builder,pangaea,19,95,5,,0,0
builder,pangaea,19,96,5,,0,0
builder,pangaea,19,97,5,,0,0
builder,pangaea,19,98,5,,0,0
builder,pangaea,19,99,5,,0,0
builder,pangaea,19,100,5,,0,0
builder,pangaea,42,1,2,masonry,0,0
builder,pangaea,42,2,2,masonry,0,0
builder,pangaea,42,3,2,masonry,0,0
builder,pangaea,42,4,2,masonry,0,0
builder,pangaea,42,5,2,masonry,0,0
builder,pangaea,42,6,2,masonry,0,0
builder,pangaea,42,7,2,masonry,0,0
builder,pangaea,42,8,3,,0,0
builder,pangaea,42,9,3,engineering,0,0
builder,pangaea,42,10,3,engineering,0,0
builder,pangaea,42,11,3,engineering,0,0
builder,pangaea,42,12,3,engineering,0,0
builder,pangaea,42,13,3,engineering,0,0
builder,pangaea,42,14,3,engineering,0,0
builder,pangaea,42,15,3,engineering,0,0
builder,pangaea,42,16,3,engineering,0,0
builder,pangaea,42,17,3,engineering,0,0
builder,pangaea,42,18,4,irrigation,0,0
builder,pangaea,42,19,4,irrigation,0,0
builder,pangaea,42,20,4,irrigation,0,0
builder,pangaea,42,21,4,irrigation,0,0
builder,pangaea,42,22,4,irrigation,0,0
builder,pangaea,42,23,4,irrigation,0,0
builder,pangaea,42,24,4,irrigation,0,0
builder,pangaea,42,25,5,,0,0
builder,pangaea,42,26,5,,0,0
builder,pangaea,42,27,5,,0,0
builder,pangaea,42,28,5,,0,0
builder,pangaea,42,29,5,,0,0
builder,pangaea,42,30,5,,0,0
builder,pangaea,42,31,5,,0,0
builder,pangaea,42,32,5,,0,0
builder,pangaea,42,33,5,,0,0
builder,pangaea,42,34,5,,0,0
isolationist,pangaea,7,1,2,irrigation,0,0
isolationist,pangaea,7,2,2,irrigation,0,0
isolationist,pangaea,7,3,2,irrigation,0,0
isolationist,pangaea,7,4,2,irrigation,0,0
isolationist,pangaea,7,5,2,irrigation,0,0
isolationist,pangaea,7,6,2,irrigation,0,0
isolationist,pangaea,7,7,2,irrigation,0,0
isolationist,pangaea,7,8,3,masonry,0,0
isolationist,pangaea,7,9,3,masonry,0,0
isolationist,pangaea,7,10,3,masonry,0,0
isolationist,pangaea,7,11,3,masonry,0,0
isolationist,pangaea,7,12,3,masonry,0,0
isolationist,pangaea,7,13,3,masonry,0,0
isolationist,pangaea,7,14,3,masonry,0,0
isolationist,pangaea,7,15,3,masonry,0,0
isolationist,pangaea,7,16,4,engineering,0,0
isolationist,pangaea,7,17,4,engineering,0,0
isolationist,pangaea,7,18,4,engineering,0,0
isolationist,pangaea,7,19,4,engineering,0,0
isolationist,pangaea,7,20,4,engineering,0,0
isolationist,pangaea,7,21,4,engineering,0,0
isolationist,pangaea,7,22,4,engineering,0,0
isolationist,pangaea,7,23,4,engineering,0,0
isolationist,pangaea,7,24,4,engineering,0,0
isolationist,pangaea,19,1,2,irrigation,0,0
isolationist,pangaea,19,2,2,irrigation,0,0
isolationist,pangaea,19,3,2,irrigation,0,0
isolationist,pangaea,19,4,2,irrigation,0,0
isolationist,pangaea,19,5,2,irrigation,0,0
isolationist,pangaea,19,6,2,irrigation,0,0
isolationist,pangaea,19,7,2,irrigation,0,0
isolationist,pangaea,19,8,3,masonry,0,0
isolationist,pangaea,19,9,3,masonry,0,0
isolationist,pangaea,19,10,3,masonry,0,0
isolationist,pangaea,19,11,3,masonry,0,0
isolationist,pangaea,19,12,3,masonry,0,0
isolationist,pangaea,19,13,3,masonry,0,0
isolationist,pangaea,19,14,3,masonry,0,0
isolationist,pangaea,19,15,3,masonry,0,0
isolationist,pangaea,19,16,4,engineering,0,0
isolationist,pangaea,19,17,4,engineering,0,0
isolationist,pangaea,19,18,4,engineering,0,0
isolationist,pangaea,19,19,4,engineering,0,0
isolationist,pangaea,19,20,4,engineering,0,0
isolationist,pangaea,19,21,4,engineering,0,0
isolationist,pangaea,42,1,2,irrigation,0,0
isolationist,pangaea,42,2,2,irrigation,0,0
isolationist,pangaea,42,3,2,irrigation,0,0
isolationist,pangaea,42,4,2,irrigation,0,0
isolationist,pangaea,42,5,2,irrigation,0,0
isolationist,pangaea,42,6,2,irrigation,0,0
isolationist,pangaea,42,7,2,irrigation,0,0
isolationist,pangaea,42,8,3,masonry,0,0
isolationist,pangaea,42,9,3,masonry,0,0
isolationist,pangaea,42,10,3,masonry,0,0
isolationist,pangaea,42,11,3,masonry,0,0
isolationist,pangaea,42,12,3,masonry,0,0
isolationist,pangaea,42,13,3,masonry,0,0
isolationist,pangaea,42,14,3,masonry,0,0
isolationist,pangaea,42,15,3,masonry,0,0
isolationist,pangaea,42,16,4,engineering,0,0
isolationist,pangaea,42,17,4,engineering,0,0
isolationist,pangaea,42,18,4,engineering,0,0
isolationist,pangaea,42,19,4,engineering,0,0
isolationist,pangaea,42,20,4,engineering,0,0
isolationist,pangaea,42,21,4,engineering,0,0
isolationist,pangaea,42,22,4,engineering,0,0
isolationist,pangaea,42,23,4,engineering,0,0
isolationist,pangaea,42,24,4,engineering,0,0
isolationist,pangaea,42,25,5,philosophy,0,0
isolationist,pangaea,42,26,5,philosophy,0,0
expansionist,pangaea,7,1,2,masonry,0,0
expansionist,pangaea,7,2,2,masonry,0,0
expansionist,pangaea,7,3,2,masonry,0,0
expansionist,pangaea,7,4,2,masonry,0,0
expansionist,pangaea,7,5,2,masonry,0,0
expansionist,pangaea,7,6,2,masonry,0,0
expansionist,pangaea,7,7,2,masonry,0,0
expansionist,pangaea,7,8,3,,0,0
expansionist,pangaea,7,9,3,irrigation,0,0
expansionist,pangaea,7,10,3,irrigation,0,0
expansionist,pangaea,7,11,3,irrigation,0,0
expansionist,pangaea,7,12,3,irrigation,0,0
expansionist,pangaea,7,13,3,irrigation,0,0
expansionist,pangaea,7,14,3,irrigation,0,0
expansionist,pangaea,7,15,3,irrigation,0,0
expansionist,pangaea,7,16,4,currency,0,0
expansionist,pangaea,7,17,4,currency,0,0
expansionist,pangaea,7,18,4,currency,0,0
expansionist,pangaea,7,19,4,currency,0,0
expansionist,pangaea,7,20,4,currency,0,0
expansionist,pangaea,7,21,4,currency,0,0
expansionist,pangaea,7,22,5,engineering,0,0
expansionist,pangaea,19,1,2,masonry,0,0
expansionist,pangaea,19,2,2,masonry,0,0
expansionist,pangaea,19,3,2,masonry,0,0
expansionist,pangaea,19,4,2,masonry,0,0
expansionist,pangaea,19,5,2,masonry,0,0
expansionist,pangaea,19,6,2,masonry,0,0
expansionist,pangaea,19,7,2,masonry,0,0
expansionist,pangaea,19,8,3,,0,0
expansionist,pangaea,19,9,3,irrigation,0,0
expansionist,pangaea,19,10,3,irrigation,0,0
expansionist,pangaea,19,11,3,irrigation,0,0
expansionist,pangaea,19,12,3,irrigation,0,0
expansionist,pangaea,19,13,3,irrigation,0,0
expansionist,pangaea,19,14,3,irrigation,0,0
expansionist,pangaea,19,15,3,irrigation,0,0
expansionist,pangaea,19,16,4,currency,0,0
expansionist,pangaea,19,17,4,currency,0,0
expansionist,pangaea,19,18,4,currency,0,0
expansionist,pangaea,42,1,2,masonry,0,0
expansionist,pangaea,42,2,2,masonry,0,0
expansionist,pangaea,42,3,2,masonry,0,0
expansionist,pangaea,42,4,2,masonry,0,0
expansionist,pangaea,42,5,2,masonry,0,0
expansionist,pangaea,42,6,2,masonry,0,0
expansionist,pangaea,42,7,2,masonry,0,0
expansionist,pangaea,42,8,3,,0,0
expansionist,pangaea,42,9,3,irrigation,0,0
expansionist,pangaea,42,10,3,irrigation,0,0
expansionist,pangaea,42,11,3,irrigation,0,0
expansionist,pangaea,42,12,3,irrigation,0,0
expansionist,pangaea,42,13,3,irrigation,0,0
expansionist,pangaea,42,14,3,irrigation,0,0
expansionist,pangaea,42,15,3,irrigation,0,0
expansionist,pangaea,42,16,4,currency,0,0
expansionist,pangaea,42,17,4,currency,0,0
expansionist,pangaea,42,18,4,currency,0,0
expansionist,pangaea,42,19,5,engineering,0,0
expansionist,pangaea,42,20,5,engineering,0,0
expansionist,pangaea,42,21,5,engineering,0,0
expansionist,pangaea,42,22,5,engineering,0,0
expansionist,pangaea,42,23,5,engineering,0,0
expansionist,pangaea,42,24,5,engineering,0,0
balanced,pangaea,7,1,2,currency,0,0
balanced,pangaea,7,2,2,currency,0,0
balanced,pangaea,7,3,2,currency,0,0
balanced,pangaea,7,4,2,currency,0,0
balanced,pangaea,7,5,2,currency,0,0
balanced,pangaea,7,6,3,,0,0
balanced,pangaea,7,7,3,masonry,0,0
balanced,pangaea,7,8,3,masonry,0,0
balanced,pangaea,7,9,3,masonry,0,0
balanced,pangaea,7,10,3,masonry,0,0
balanced,pangaea,7,11,3,masonry,0,0
